Size,Location,Year of Construction,Number of Rooms,Garden Size,Urban,House Price
540.7424904661916,2,1987,4,376.2615770926196,0,659601.8528326954
811.2717667032939,3,2010,6,482.93866469251657,0,1024217.7248938773
308.2698650124011,2,1960,7,199.83137879490107,0,602518.036114617
191.76502114914507,2,2000,7,574.7285704343187,0,664502.0968968737
263.19429287664,0,1968,5,411.9128865935351,0,542260.3802108028
408.0737051848645,1,1994,7,245.3183694174561,1,662376.0427771626
514.614569979762,0,1969,10,839.153787265117,0,1212600.3832504936
900.4483337178203,1,1979,6,293.7377312306346,0,877652.6850287797
633.3629781282697,0,1953,4,699.730705415379,1,935046.3792697866
678.3490834823322,3,1954,3,569.6357103071252,1,854218.7412560614
446.45414212126025,1,1997,9,318.3434300311863,0,814637.8175123401
702.6579447599341,2,1996,8,379.28629970809436,1,963745.3034642072
463.7043511950988,1,1965,8,633.7736838643217,1,956886.4816649416
647.2622035758579,2,1966,6,617.9967441264719,0,1002869.7491878243
582.2290043004255,0,1961,6,757.4295142829413,0,1024720.6016687443
377.1158878491565,1,1995,7,769.7933326538839,1,898518.6115033904
175.24223145255954,0,1993,3,232.4367635082757,0,338172.15165444807
210.34352898932582,1,1961,10,867.2348785741561,1,916082.2187025709
617.4150812580397,0,1978,6,280.4285165641929,0,717535.4617672834
165.80028521535087,1,1952,3,195.62443472097897,1,337324.9681605515
507.75001170337623,3,1987,5,370.5918035909938,1,704266.2146285188
909.1548437877766,0,1957,10,752.0858648441448,0,1537469.5736364683
624.3751665737652,1,1956,7,216.98239480317352,1,738603.3632143718
978.9966634047316,3,1994,8,319.7065895379943,0,1067456.499311963
359.09274057889803,2,1965,3,799.9778735024488,0,697798.0075638157
684.9220901306602,0,1977,5,316.05604556098297,0,727635.6464119162
941.2794060358661,1,1979,8,879.486368638665,1,1615480.0254752997
414.46382738975456,0,1985,5,896.8107445025267,0,885434.6822264988
580.2224927933328,0,1955,10,354.9513111488926,1,956231.9600516037
862.4606240222711,1,1954,9,712.8310045783751,0,1412642.6892547274
398.20121646239085,3,1994,6,974.8561193112001,1,992178.7659956374
108.05818348451432,1,1988,9,166.95498612967708,0,605398.9786380349
991.2029665997071,2,1968,8,203.39688013327637,0,936010.0916873863
465.5103189313539,2,2007,6,616.8714360128307,0,851005.5200336708
198.52749753331642,1,1979,5,921.6143080394676,1,669728.2155313807
762.424720652859,0,1964,4,388.39623721169863,1,784460.9935098316
392.5535462278349,1,1990,8,866.3934065795333,0,1006356.1018446118
251.61105783116238,0,1976,3,190.34623280733405,0,357128.3098089318
206.64146475706184,3,1989,3,652.9791164779745,0,511410.72015120374
727.81625339491,2,1984,6,917.4299676544385,0,1317708.4666110184
993.9359932694284,0,1974,7,418.4447853398202,1,1108164.3073838013
452.7232139973191,2,1961,9,273.39511334335396,1,808575.4368716667
787.3647474245008,0,1988,7,979.925102569297,0,1471497.6204394863
688.8162880034291,3,2002,5,105.71493086422676,0,592619.9065700677
478.86535842851515,1,1975,5,804.0414897648657,0,911808.413758222
144.0405465442619,2,2002,8,165.9490106202071,0,577346.9055987154
468.4860589352854,2,1996,3,829.3926485953859,0,824144.1562846312
126.33911555764973,3,2006,7,548.5996603154324,0,617848.2421602829
957.0174795620321,0,1991,4,846.1404864915812,0,1378392.0296652822
468.4493872443059,1,1996,3,130.08768740432413,1,422123.6664860048
621.3161685961005,0,2008,9,778.4801834008999,0,1228327.6006635902
946.6613920598116,1,1972,10,498.9431653458221,1,1324713.868428058
618.422153360586,0,1990,3,283.9280951563172,0,568363.4094783622
255.09603507730844,1,1969,7,270.0953350428427,1,602218.142785127
956.4522209800746,3,2007,5,811.5802618830422,0,1420866.430796632
269.14588335046267,0,2010,4,700.3099979697382,1,605715.4661871297
215.33152916763638,3,1965,10,691.8445005806539,1,887764.8367722967
426.2062939786115,2,1956,6,576.2196227760221,0,797653.0876612826
491.36575242302735,3,1950,8,586.2636921993919,0,965907.7167291048
979.6352554964637,0,2008,7,314.4578243453806,0,979226.4296260338
598.6494219195766,1,1989,8,951.320104459865,0,1287180.51288989
825.2565413911569,3,1983,8,138.39040721471946,0,819173.414754885
792.0853579192136,2,1962,4,719.0595966460246,0,1110388.176313816
462.00362266709084,1,1983,8,116.1264123742278,1,665235.765521005
167.18431296215698,2,1977,3,659.8121397668032,0,468568.56987208885
207.7581068989497,3,1978,10,351.4710771754086,0,771287.7623695192
993.4455439532958,0,1956,4,987.2123144789936,0,1569578.541014198
873.9507367973508,1,1996,10,235.661362612218,0,1010520.4262167127
411.1464342832164,1,1962,6,755.4623446363224,0,868113.1603450718
849.5022550904712,2,2005,7,484.7344060878803,1,1098234.2044172664
909.8806472882679,1,1982,6,302.3013832065964,0,891004.3784860211
931.0555852869048,3,1999,10,904.8126663280464,0,1746801.0481413156
887.6853930015758,3,1951,4,187.56586845622365,0,683481.931517199
267.59791007957733,1,1988,6,317.4062039043629,1,575493.4547738398
814.11854168501,1,2009,6,909.1550356025633,0,1394712.099759041
150.07164181218468,0,1967,7,731.9613664062111,0,652729.1757053633
825.8743415951894,1,1971,9,968.7113040785155,1,1623146.8312861319
619.2178283479761,1,2000,7,181.41092902106635,1,711309.9553598798
761.4426295527809,1,1965,6,735.378498831085,0,1187906.6018426332
594.7350055022082,3,2004,5,157.54589378653108,1,604764.2068527478
637.7670937219042,1,1986,10,414.5853265881403,0,1037970.6256978835
133.31923657485547,1,2001,4,559.7889750037144,1,460349.6748134102
128.3102015527656,1,1977,4,860.9916276197007,1,526624.0007184633
830.9175435008231,1,1971,4,798.3781682114105,1,1216365.5750434457
361.95073064086546,0,2002,7,958.1018408327236,0,955216.3762728542
826.4928327117352,1,1995,6,280.35282608582065,0,827565.4399427435
733.1537108166954,3,1988,8,608.8890226338165,1,1184694.3866123785
608.4528982436647,2,1984,7,359.1533906984731,1,844319.8512705297
194.4648410277821,0,1988,5,890.4543974189617,1,646646.892519404
159.43816367373728,1,1971,4,610.0033370704357,1,494417.68402707257
445.5833402384589,1,1997,8,236.73040885385163,1,724818.2787634276
932.7267056549904,2,2009,9,235.9366876532552,0,994601.3189989679
303.6369836090577,3,1957,4,977.6745525567036,1,780081.6544841265
480.01667312744075,0,1988,6,216.25788830263838,1,618890.7031053593
677.519016194527,3,1997,6,314.49200191029314,1,808283.0440414187
547.0316733504285,3,1972,6,333.8605628380993,1,753607.1494286304
122.58635861139706,2,1962,10,914.1928520272921,0,836570.2189687984
725.7578542900229,0,1966,10,615.6168735587053,1,1254908.2503138667
926.5669070612566,0,1959,3,307.44815073934313,0,741523.8920712492
639.7248683650438,2,1992,7,986.7857373910988,0,1320265.5930837882
622.3714148481678,1,1975,4,287.21615260114277,1,638261.7182109635
851.7684174807196,3,1979,10,254.945359670363,0,1041021.0516953124
849.5545632695754,0,1974,9,921.9821702897847,1,1597697.0256730942
268.08087499212763,2,1981,3,453.93932435997027,1,485484.7812667322
480.06923243221985,3,1954,10,775.3775501277222,0,1168113.6824873565
837.3428038151669,0,1958,3,945.7405439585696,1,1299772.372903408
761.350570173477,1,2007,5,523.670371723714,0,953328.7574948468
859.9492311131056,0,2000,5,977.4592803963315,0,1452530.4660121142
216.49897802641698,3,1982,5,888.3147778491565,0,695023.4964299386
495.520354908745,3,1962,3,397.232556178822,0,605625.6540537099
738.0578957137092,1,1974,3,402.6045118659461,1,741015.72831267
757.1451289705499,2,1977,6,857.8732427619792,1,1305244.429912583
164.6244257791027,2,1969,5,204.36256108296882,0,445793.96714806237
740.7463208588402,3,1987,5,569.1133988236833,1,1005283.2812482686
663.6056132838606,3,1959,7,107.01573569698972,1,692837.0306826147
414.02177085891594,3,1952,5,396.06025995697024,1,661338.3769175892
373.69773925633535,1,1993,5,840.8787915972212,0,822668.3248913676
126.1084147255174,3,1995,8,593.4144179089953,0,679179.4139603898
452.7908331749642,2,1964,9,540.4448559227188,0,950929.5745350899
376.29559687447016,0,1989,8,260.1547424429174,1,696697.8549490212
488.35123405133794,0,1977,6,134.10170485808538,1,574258.4647551539
737.8710547983374,3,1978,8,404.94459779212804,0,1012259.0232645343
230.93371715937673,1,1964,3,989.9931395083063,0,621969.8679415501
531.9661886663475,1,1999,5,330.82494731261045,1,670892.5946809762
813.5679594549165,3,1990,7,404.75523188147264,0,1007349.6362495648
323.771131652936,2,1966,6,737.5461938231437,0,786975.7647557989
877.315946977944,3,1994,10,897.4079340791997,0,1680150.2837292785
939.6635175911192,3,1982,6,315.87150886342425,1,947073.2161589963
201.5556481751645,0,1997,6,585.2318040461553,0,606252.8948116422
204.13044498173818,2,1957,7,930.0707612797294,0,781885.2546310892
680.68179665066,2,1989,3,636.5126535296092,0,893189.5532301682
565.4709898022447,1,1996,8,803.0297166241509,0,1149479.1599797881
913.2198166272062,2,1955,6,153.6243917674061,0,750297.4252504356
821.7567147319,3,1981,7,673.2902044952789,0,1260214.1494130876
551.7033056418168,0,1967,5,274.13878233459064,0,630377.8935185975
161.82145798866702,1,2002,10,218.48602650913165,0,687999.9063832178
188.9834305596783,1,1997,9,187.85817568065835,1,646766.2138491799
503.64190975890983,3,1951,9,215.11876501475223,1,807865.8650670681
374.11445709401875,0,1988,5,813.8845397811023,1,807141.977950051
948.8164866160537,0,1960,6,152.1067930310073,0,742917.8974732232
699.2612400444012,1,1977,10,185.97972864609756,0,893754.8355707647
343.4775212839686,1,1984,3,255.84997311103186,0,431429.41407980473
421.26276011032263,0,1983,6,113.54237853170916,1,540724.7492045915
172.70444792149357,2,1952,5,326.9552618311016,1,486312.160186939
324.7192400466216,1,2005,3,634.6215903594682,0,581897.7558008621
386.89426036940444,2,1980,3,203.97126718730556,0,436221.4148931026
677.7535100912131,0,1999,5,239.28984949570673,1,668700.9943129958
255.2983612202597,1,1997,5,351.180426533728,0,524478.809941584
709.4653294835214,0,1960,3,680.7813409266116,1,938631.9042416101
205.88442019207986,3,1956,5,965.8455181724798,1,711034.2857988434
904.7134996258014,3,1950,5,829.8029348458856,1,1391799.8098053418
663.7929017692823,0,1961,8,701.5759657683935,0,1161968.7096996894
619.725358080275,3,1950,7,486.2452402725097,0,945253.5495618979
268.5445207927304,2,2005,10,910.7134393045064,1,1004163.6233476083
766.7835856244535,2,1959,5,671.3648062239934,0,1096124.7968436498
312.44694569341965,0,1968,9,204.62211518496713,1,694010.2796212308
818.2388988819962,3,2001,10,556.9432953081156,0,1301378.0582896234
801.0591284425549,2,1962,9,553.0118522462074,0,1223057.961106947
945.4561775318497,1,2000,8,584.1541802767302,1,1310020.3718107147
804.4239083789575,2,2000,10,391.08113134098573,1,1135365.1510154358
428.4506668062218,3,1964,6,110.13412831351566,0,565139.3426295924
559.5870217412279,2,1991,8,981.3818659139937,0,1271667.4771372543
664.1821370746881,2,1962,5,250.69393930752076,0,685073.3940510869
340.7662585293958,0,1983,10,778.5346316201432,1,1009471.9180048804
820.0464564390106,3,1982,10,996.2266098862735,0,1708275.0046678083
396.18823810976716,0,1975,10,401.4347621079499,0,871479.6468799821
217.12247029801694,3,1979,5,333.80999441857153,0,519869.49895812524
153.56928545941582,3,1973,4,686.1155195569446,1,530256.245530116
694.0084428831854,2,1973,10,405.14671625668825,0,1075635.2911242081
338.2402322592061,0,1994,9,194.06749191628387,0,694277.0626679587
866.4181285753623,2,1976,7,454.61506052632006,0,1077011.6684668777
795.1886637090951,3,1993,6,181.54268600587244,0,745271.5629751263
203.6871563313119,3,1987,9,467.5121349426162,0,753886.3748001105
599.7531052007732,2,1971,7,321.64539673452964,0,807318.5644767917
970.6365064159561,0,2001,10,489.13355389867235,0,1315332.6184158698
846.3078326326429,0,2003,3,102.91384880950248,0,506764.6342284775
885.0156078043992,3,1985,6,272.3152935517288,1,875579.0786438781
336.4810295874304,0,1996,10,212.9651209379603,0,751968.124639338
752.9305682497144,1,1963,7,602.6457602930348,0,1117240.434259076
405.8934885571189,3,1993,10,978.7977010833279,1,1204964.720892986
845.256396416709,3,1964,4,379.0628311935784,0,849421.9224206773
192.38699481471275,3,1971,7,191.5596627649796,0,565065.6921231599
716.6026884713852,2,2010,4,415.6310238978552,0,791465.007233353
680.4138876555597,0,1986,9,210.7929045218475,1,851379.9575260151
335.18632916298685,1,1997,6,990.4272399940007,1,903049.5554789209
668.9453279627131,1,1997,9,536.5716959898809,1,1105384.649087983
919.7928612922339,3,1971,4,533.8980741659439,1,1056947.1794126213
653.649246883475,0,1991,9,973.3808349397249,0,1408975.605229683
265.6387093177872,3,1993,9,407.4907859676146,0,773460.6390468029
375.54617217426824,2,1997,5,246.6235739486751,0,551711.7921787681
416.4025904313714,0,1952,7,146.57851776062455,0,598831.0407007498
380.0524135943466,1,1953,6,219.6163388206441,1,585518.229002108
715.9667335020566,0,1954,4,507.724011049436,1,853155.3821744334
955.0025023340794,1,1987,9,885.5548314522172,0,1681986.5764560283
553.5191469994635,0,1983,4,472.2395045036717,1,716294.6711495147
811.2313469530365,2,1979,7,580.7326477515652,1,1161084.6615891175
949.9465653431681,3,1996,4,902.3357346604153,1,1465483.4173891875
436.9999739839894,1,1993,10,253.06013442722318,0,825401.1859160577
141.65082797677502,3,1970,7,454.9388707885609,0,608427.7335698059
777.9714441483668,1,1988,4,116.81899512186757,0,559348.3836093225
761.4912957057418,0,1990,7,893.2673113195588,0,1366014.190475752
372.9264199495491,3,1962,9,348.75860804455397,1,816965.6918128317
342.2168954462856,3,1953,9,702.8253966467926,1,955334.5123639711
732.9953415259797,2,1969,9,694.6075974145118,1,1295379.5146437525
240.76461898426376,3,2006,3,105.71937163806781,0,352427.1223781349
859.1034026985674,0,1973,3,483.79556216278417,1,883032.0713389805
874.5661258257355,0,1973,7,155.70027986180062,0,771787.5563472414
609.7135859791538,1,1978,8,244.28247112179335,0,798471.6630511825
296.9244864077035,0,1952,3,334.3779210893688,0,429940.63354351575
954.1027504162145,0,1957,3,210.19947594229848,0,652830.6670505624
311.75342067966926,2,1979,5,834.896193918409,1,771658.7949372508
378.10093632128616,1,1958,5,587.0480590115328,0,704991.9888196975
497.6488444707557,2,1986,4,787.7856885509215,0,880586.8097171437
568.656953596494,0,2000,6,375.8798336438986,1,762019.546840626
509.96558991714573,1,1982,6,569.514601147516,1,856329.8307180884
100.18625363385783,2,1973,9,246.27092112868453,1,634054.5458376795
875.976813724796,0,1960,7,398.324256705477,0,1008012.0283028418
121.36475926812095,3,1970,10,883.4220211400963,0,840214.7598618784
893.3955489122276,2,1995,3,963.7253565667224,0,1396357.922893995
840.5359705405256,3,1969,5,288.7348815091831,0,812976.7739672022
943.0291970778978,3,1958,7,893.7599527537324,0,1595447.6778747365
382.5671051644071,3,1965,5,232.69874515518617,0,559491.8867724453
261.73629973547077,3,1991,3,352.0247497504353,1,455185.9181775416
148.85787361678496,1,2010,8,295.3172862144926,0,600252.0023875489
718.9684272326346,3,2004,5,972.1868125581972,0,1311357.7548339819
240.9029663805458,0,1990,8,690.0602416861452,1,779806.8401475914
251.04833625176886,0,1993,3,526.305888331616,1,479955.14487134427
307.35362964968715,2,1987,10,735.4790218005168,1,977959.8770365689
350.7571530157899,1,1950,4,261.45157629544565,0,485203.16018328647
292.2369257916773,0,1969,9,195.2869995728022,1,682063.4302418443
646.6755117127057,2,1973,4,572.8909868936789,0,867889.079988357
560.0043490298458,2,1956,4,651.9534610747098,1,856789.1667033841
685.617932345889,1,1970,6,835.3896422681534,1,1201106.1578591526
677.8433939235351,2,1956,7,253.0382397838117,0,793781.9046510136
869.6401805658253,1,1986,6,804.5202786625822,0,1357413.1899874192
133.0539891740097,3,1997,9,531.4133887888174,0,720234.9477301262
601.940494060555,3,1952,4,730.8966929696466,0,953110.2033163175
447.3474308806579,1,1968,10,862.5235561514359,1,1169472.455126081
810.3381986362589,3,1973,4,969.616166971319,0,1367325.9556468239
305.6992733764511,1,1981,3,438.04288197838997,1,493673.4968889085
648.0565470692561,3,1962,10,674.887817851205,1,1265033.0356796982
342.63408162067344,1,2001,10,130.4760457352472,0,726637.3551351494
311.2040663474328,3,2004,10,744.9983922897231,1,995090.105602954
395.05328655708087,2,1975,6,641.1582995226214,1,812684.8259454318
157.21816749983225,3,1975,5,191.9595110688191,0,451024.2861086711
771.7476050845643,0,2008,9,550.5051772220513,1,1183750.9584448917
893.1790544235502,1,1954,4,945.4703005109369,0,1417546.4714945538
115.286598553857,3,1996,4,233.80794846586275,0,392532.23576716933
687.198173626891,0,1972,9,135.12126104787717,1,794565.7157333161
606.6105966308941,3,2004,10,816.022111471931,0,1321777.0187378672
914.8545101959157,2,1999,5,766.9626136306774,0,1323133.140648868
716.8242040616414,1,1984,6,377.3924471238043,1,859780.7975847458
476.72647758310245,0,1975,10,852.0235305487848,0,1180589.999434345
620.3764396246071,2,1989,7,630.7087668570347,0,1040862.9654725003
214.49303588789812,3,1992,8,174.15124194767347,0,618411.2233957776
245.93510821162607,2,1984,3,176.87794686187942,0,369427.9984906309
301.4532516977748,1,2006,4,601.496499548505,1,604897.7952640323
534.7810847450256,2,1972,10,357.68204756774924,0,947507.4075697293
340.14169962581565,2,1955,9,197.0534998013766,1,719951.9034547448
190.48994973736666,3,1952,6,381.93184975332827,0,567456.6502414661
566.6576015090097,2,1993,4,279.02498948382663,1,615037.2621502286
728.0467939242674,3,2000,7,836.6176911643879,1,1317332.011717726
186.79517412915067,3,1977,9,610.3492413959419,0,783558.8329630558
